1457125815 11400 1274 162 2 0 0 1 0 0 0
1457126021 11400 1346 162 2 0 0 1 0 0 0
1457128699 11400 1346 162 2 0 0 1 0 0 0
1457225819 11400 1355 162 2 0 0 1 0 0 0
1457236177 11400 1402 162 2 0 0 1 0 0 0
1457289668 11400 1527 162 2 0 0 1 0 0 0
1457404318 11400 1664 162 2 0 0 1 0 0 0
1457404464 11400 1664 162 2 0 0 1 0 0 0
1457404540 11401 1664 162 2 0 0 1 0 0 0
1457404679 11401 1664 162 2 0 0 1 0 0 0
1457413155 11401 1664 162 2 0 0 1 0 0 0
1457413331 11484 1664 162 2 0 0 1 0 0 0
1457413529 11487 1664 162 2 0 0 1 0 0 0
1457413891 11487 1664 162 2 0 0 1 0 0 0
1457414022 11487 1664 162 2 0 0 1 0 0 0
1457414086 11489 1664 162 2 0 0 1 0 0 0
1457414536 11489 1664 162 2 0 0 1 0 0 0
1457416643 11490 1664 162 2 0 0 1 0 0 0
1457416662 11490 1664 162 2 0 0 1 0 0 0
1457420037 11490 1664 162 2 0 0 1 0 0 0
1457422670 11542 1664 162 2 0 0 1 0 0 0
1457476037 11542 1664 162 2 0 0 1 0 0 0
1457547728 11542 1664 162 2 0 0 1 0 0 0
1457548604 11542 1664 162 2 0 0 1 0 0 0
1457854398 12065 1664 162 2 0 0 1 0 0 0
1458209940 13032 1664 162 2 0 0 1 0 0 0
1458403735 13032 1664 162 2 0 0 1 0 0 0
1458429076 13115 1664 162 2 0 0 1 0 0 0
1458619339 13115 1726 162 2 0 0 1 0 0 0
1458677624 13115 1759 162 2 0 0 1 0 0 0
1458677662 13115 1759 162 2 0 0 1 0 0 0
1458677852 13115 1759 162 2 0 0 1 0 0 0
1459053606 13148 1759 162 2 0 0 1 0 0 0
1459053984 13148 1759 162 2 0 0 1 0 0 0
1459053997 13148 1759 162 2 0 0 1 0 0 0
1459054994 13151 1759 162 2 0 0 1 0 0 0
1459103240 13151 1759 162 2 3 0 1 0 0 0
1459109034 13151 1759 162 2 229 0 1 0 0 0
1459112551 13151 1759 162 2 250 0 1 0 0 0
1459650680 13151 1759 162 2 250 0 1 0 0 0
1459656364 13151 1843 162 2 250 0 1 0 0 0
1459696361 13151 1843 162 2 253 0 1 0 0 0
1459716383 13151 1843 162 2 253 282 1 0 0 0
1459719209 13151 1843 162 2 253 282 1 0 0 0
1459719707 13151 1843 163 2 253 282 1 0 0 0
1459720015 13151 1843 163 2 253 282 1 0 0 0
1459720910 13151 1843 163 2 253 282 46 0 0 0
1459721091 13151 1843 208 2 253 282 46 0 0 0
1459721586 13153 1843 208 2 253 282 46 0 0 0
1459721620 13164 1843 208 2 253 282 46 0 0 0
1459721684 13164 1843 208 2 253 282 46 0 0 0
1459733906 13164 1843 208 2 253 282 46 0 0 0
1459788508 13164 1890 208 2 253 282 46 0 0 0
1459796701 13164 1890 208 2 253 282 46 0 0 0
1459816107 13164 1890 208 2 253 291 46 0 0 0
1459816142 13164 1890 208 2 253 291 46 0 0 0
1459816203 13164 1890 208 2 253 576 46 0 0 0
1459816261 13164 1890 208 2 253 576 46 0 0 0
1459817076 13168 1890 208 2 253 576 46 0 0 0
1459817146 13168 1890 208 2 253 576 46 0 0 0
1459879066 13168 1890 208 2 265 576 46 0 0 0
1459886566 13168 1890 208 2 265 576 46 0 0 0
1459891760 13168 1890 208 2 265 576 46 0 0 0
1460315932 13168 1967 208 2 265 576 46 0 0 0
1460344081 14250 1967 208 2 265 576 46 0 0 0
1460397334 14250 1967 208 2 265 576 46 0 0 0
1460482038 14250 1967 208 2 265 576 46 0 0 0
1460486686 14274 1967 208 2 265 576 46 0 0 0
1460918386 14274 2084 208 2 265 576 46 0 0 0
1461126205 14274 2084 208 2 265 576 46 0 0 0
1461130196 14274 2084 208 2 265 576 46 0 0 0
1461526080 14762 2084 208 2 265 576 46 0 0 0
1461531202 14762 2084 208 2 265 576 46 0 0 0
1461532300 14762 2084 208 2 265 576 46 0 0 0
1461607277 14762 2164 208 2 265 576 46 0 0 0
1461609992 14762 2164 208 2 265 576 46 0 0 0
1461610610 14762 2165 208 2 265 576 46 0 0 0
1461611494 14762 2165 208 2 265 576 46 0 0 0
1461611909 14762 2165 208 2 265 576 46 0 0 0
1461623761 14762 2165 208 2 265 576 46 0 0 0
1461653972 15036 2165 208 2 265 576 46 0 0 0
1461654061 15036 2165 208 2 265 576 46 0 0 0
1461704553 15036 2165 208 2 265 576 46 0 0 0
1461714125 15036 2309 208 2 265 576 46 0 0 0
1461714157 15036 2309 208 2 265 576 46 0 0 0
1461714431 15036 2312 208 2 265 576 46 0 0 0
1461736084 15036 2312 208 2 265 629 46 0 0 0
1461740147 15664 2312 208 2 265 629 46 0 0 0
1461740314 15664 2312 208 2 265 629 46 0 0 0
1461748081 15832 2312 208 2 265 629 46 0 0 0
1461752299 16000 2312 208 2 265 629 46 0 0 0
1461757437 16195 2312 208 2 265 629 46 0 0 0
1461761874 16758 2312 208 2 265 629 46 0 0 0
1461769080 16758 2315 208 2 265 629 46 0 0 0
1461771767 16758 2315 208 2 265 629 46 0 0 0
1461800198 16758 2428 208 2 265 629 46 0 0 0
1461802366 16758 2447 208 2 265 629 46 0 0 0
1461803301 16758 2447 208 2 265 629 46 0 0 0
1461806620 16784 2447 208 2 265 629 46 0 0 0
1461809235 16784 2481 208 2 265 629 46 0 0 0
1461809271 16784 2481 208 2 265 629 46 0 0 0
1461810014 16784 2488 208 2 265 629 46 0 0 0
1461810059 16784 2488 208 2 265 629 46 0 0 0
1461810130 16784 2488 208 2 265 629 46 0 0 0
1461810237 16784 2488 208 2 265 629 46 0 0 0
1462056541 16784 2488 208 2 265 629 46 0 0 0
1462056980 16784 2488 208 2 267 629 46 0 0 0
1462057609 16784 2488 208 2 629 629 46 0 0 0
1462063459 16784 2488 208 2 739 629 46 0 0 0
1462133763 16784 2488 208 2 860 629 46 0 0 0
1462134116 16784 2488 208 2 860 629 46 0 0 0
1462136186 16784 2488 208 59 860 629 46 0 0 0
1462152908 16784 2488 208 59 957 629 46 0 0 0
1462153174 16784 2488 208 59 957 629 46 0 0 0
1462153411 16784 2488 208 59 1116 629 46 0 0 0
1462153651 16784 2488 208 59 1116 629 46 0 0 0
1462173093 16784 2488 208 163 1116 629 46 0 0 0
1462173105 16784 2488 208 163 1116 629 46 0 0 0
1462183601 17096 2488 208 163 1116 629 46 0 0 0
1462183626 17096 2488 208 163 1116 629 46 0 0 0
1462349568 17096 2488 208 172 1116 629 46 0 0 0
1462349647 17096 2488 208 173 1116 629 46 0 0 0
1462349658 17096 2488 208 173 1116 629 46 0 0 0
1462351363 17096 2488 208 192 1116 629 46 0 0 0
1462430214 17096 2488 208 214 1116 629 46 0 0 0
1462430686 17096 2488 208 219 1116 629 46 0 0 0
1462434430 17096 2488 208 238 1116 629 46 0 0 0
1462436680 17096 2488 208 278 1116 629 46 0 0 0
1462441855 17426 2488 208 278 1116 629 46 0 0 0
1462443113 17426 2488 208 278 1116 629 46 0 0 0
1472917822 17426 2499 208 278 1116 629 46 0 0 0
1472918126 17426 2510 208 278 1116 629 46 0 0 0
1473797694 17426 2510 211 278 1116 629 46 0 0 0
1473800700 21464 2510 211 278 1116 629 46 0 0 0
1473800726 21464 2510 211 278 1116 629 46 0 0 0
1473800772 21464 2510 219 278 1116 629 46 0 0 0
1473800877 21464 2510 227 278 1116 629 46 0 0 0
1473800891 21464 2510 235 278 1116 629 46 0 0 0
1473824509 21464 2510 235 278 1116 629 46 4 0 0
1473825459 21464 2510 239 278 1116 629 46 4 0 0
1473825674 21464 2510 239 278 1116 629 46 4 0 0
1473829444 21466 2510 239 278 1116 629 46 4 0 0
1473881158 21569 2510 239 278 1116 629 46 4 0 0
1474262126 21569 2510 239 287 1116 629 46 4 0 0
1474262134 21569 2510 239 287 1116 629 46 4 0 0
1474271846 21569 2510 239 287 1116 629 46 19 0 0
1474310184 21569 2593 239 287 1116 629 46 19 0 0
1474311080 21569 2593 239 287 1116 629 46 19 0 0
